source	translation	post-edit	bleu	chrf	ter
All they had was Mike's Hard Lemonade, which was five percent alcohol.	Dukansu sun kasance a garin Miked Lemonade, wanda shi ne kusan kilomita biyar.                          		0.00	0.00	38.00
Dad, being an academic, had no idea that Mike's Hard Lemonade contained alcohol.	Abin baƙin ciki shi ne, ba shi da ra’ayin cewa Hared Lemonade ya ƙunshi shan giya.		0.00	0.00	16.00
And the kid was drinking it, and a security guard spotted it, and called the police, who called an ambulance that rushed to the ballpark, whisked the kid to the hospital.	Sai kĩfi ya sha daga gare shi, sa'an nan aka kuranye shi, sa'an nan aka kira shi, sai ya kirãyi ɗan'uwansa, sa'an nan ya ce:" Yã bushãrata!		0.00	0.00	27.00
The emergency room ascertained that the kid had no alcohol in his blood.	Sashen gaggawa ya fahimci cewa sarkin ba shi da shan giya a cikin jininsa.		0.00	0.00	14.00
And they were ready to let the kid go.	Kuma sun kasance a shirye su bar sarkin ya tafi.                                         		0.00	0.00	50.00
The Wayne County Child Welfare Protection Agency said no.	Littafin Wayne County Child Welfare ne ya ce a’a.		0.00	0.00	9.00
And the child was sent to a foster home for three days.	Kuma aka tura yaron zuwa wani gida na kwanaki uku.		0.00	0.00	10.00
At that point, can the child go home?	A wannan lokacin, yaron zai iya zuwa gida?		0.00	0.00	8.00
Well, a judge said yes, but only if the dad leaves the house and checks into a motel.	To, wani alƙali ya ce, amma idan safiya ya bar gida kuma ya shiga mota.		0.00	0.00	15.00
After two weeks, I'm happy to report, the family was reunited.	Bayan makonni biyu, Iyaym ya yi farin cikin rahoto, iyalin ta sake haɗuwa.		0.00	0.00	13.00
How do things like this happen?	Ta yaya abubuwa kamar wannan ya faru?		0.00	0.00	7.00
Scott Simon, who told this story on NPR, said, "Rules and procedures may be dumb, but they spare you from thinking."	Shimt Siman, wanda ya gaya masa wannan lãbãri a cikin Nãsa, ya ce:" Tsammãnu da dũkiyõyi, kuma amma sũ, sunã tunãni."		0.00	0.00	21.00
And, to be fair, rules are often imposed because previous officials have been lax and they let a child go back to an abusive household.	Ƙari ga haka, sau da yawa ana tilasta dokoki domin ma’aikatan da suka wuce kuma suka ƙyale yaron ya koma gida mai zafin                     		0.00	0.00	43.00
When things go wrong, as of course they do, we reach for two tools to try to fix them.	Sa’ad da abubuwa suka faru, kamar yadda suke yi, mun kai ƙarfe biyu don mu yi ƙoƙari mu cika su.		0.00	0.00	20.00
One tool we reach for is rules.	Dalilin da muke bukata shi ne dokoki ɗaya.		0.00	0.00	8.00
The second tool we reach for is incentives.	Abubuwa na biyu da muka kai shi ne kawai.		0.00	0.00	9.00
What else, after all, is there?	Menene kuma bayan haka, menene kuma?		0.00	0.00	6.00
We can certainly see this in response to the current financial crisis.	Babu shakka, za mu iya ganin wannan a sakamakon kuɗi.		0.00	0.00	10.00
Fix the incentives, fix the incentives, fix the incentives ...	Ƙarnuka shida, kaburbura shida ke cikin kabari shida...		0.00	0.00	8.00
The truth is that neither rules nor incentives are enough to do the job.	Gaskiya ita ce cewa ba za a iya yin aikin ba.		0.00	0.00	11.00
How could you even write a rule that got the janitors to do what they did?	Ta yaya za ka iya rubuta sarautar da za ta sa sojojin su yi abin da suka yi?		0.00	0.00	18.00
And would you pay them a bonus for being empathic?	Kuma shin, kai kana cika musu rabon su ne dõmin su kasance                                        		0.00	0.00	51.00
And what happens is that as we turn increasingly to rules, rules and incentives may make things better in the short run, but they create a downward spiral that makes them worse in the long run.	Kuma abin da ke faruwa shi ne cewa yayin da muke ƙaruwa ga dokoki, dokoki da muradi za su iya sa abubuwa su fi kyau a cikin hadari, amma suna kafa siffofi da ke sa su daɗa muni.		0.00	0.00	38.00
Moral skill is chipped away by an over-reliance on rules that deprives us of the opportunity to improvise and learn from our improvisations.	(Zabura 119: 1, 2) Ana fid da rai a kan dokoki da ke hana mu samun damar yin gyara kuma mu koya daga tanadin da muke yi.		0.00	0.00	27.00
And moral will is undermined by an incessant appeal to incentives that destroy our desire to do the right thing.	Ƙari ga haka, za mu yi sha’awar yin abin da ya dace.		0.00	0.00	12.00
And without intending it, by appealing to rules and incentives, we are engaging in a war on wisdom.	Ƙari ga haka, ba tare da son kai ba, ta wajen bin dokoki da kuma turɓaya, muna yin yaƙi a kan hikima.		0.00	0.00	22.00
Let me just give you a few examples, first of rules and the war on moral skill.	Bari in ba ka misalai kalilan, na farko na dokoki da yaƙin ɗabi’a.		0.00	0.00	13.00
Here's an example from Chicago kindergarten.	Misalin Herecago daga Khicinek.		0.00	0.00	4.00
Say 75 items in this script to teach a 25-page picture book.	Ka ce: 75 tana cikin wannan marubucin ya koyar da littafin da ke shafi na 25.		0.00	0.00	16.00
All over Chicago in every kindergarten class in the city, every teacher is saying the same words in the same way on the same day.	Kowane malami yana magana game da Khicago a kowace rana.		0.00	0.00	10.00
We know why these scripts are there.	Mun san dalilin da ya sa waɗannan nassosin suke nan.		0.00	0.00	10.00
We don't trust the judgment of teachers enough to let them loose on their own.	Ba ma yarda da hukuncin malaman malamai su ƙyale su kalli nasu.		0.00	0.00	12.00
Scripts like these are insurance policies against disaster.	Nassi kamar waɗannan’ yan sanda ne a kan bala’i.		0.00	0.00	9.00
But what they assure in its place is mediocrity.	To, abin da suke a cikinsa yã mũnana.		0.00	0.00	8.00
Jazz musicians need some notes -- most of them need some notes on the page.	Jazmus ya bukaci wasu abubuwa da yawa da suka lura da su a shafi na 28.		0.00	0.00	16.00
We need more rules for the bankers, God knows.	Muna bukatar ƙarin dokoki don magidanta, Allah ya sani.		0.00	0.00	9.00
But too many rules prevent accomplished jazz musicians from improvising.	Amma, dokoki da yawa sun hana’ yan Adam su cim ma mawaƙa daga yin gyara.		0.00	0.00	15.00
And as a result, they lose their gifts, or worse, they stop playing altogether.	Saboda haka, sun yi hasarar baiwarsu, ko kuma sun daina yin wasa tare.		0.00	0.00	13.00
If you have one reason for doing something and I give you a second reason for doing the same thing, it seems only logical that two reasons are better than one and you're more likely to do it.	Idan kana da dalili ɗaya na yin wani abu kuma na ba ka dalili na biyu na yin haka, kamar dai dalilai biyu ne suka fi ɗaya da kuma ƙuruciyarka.		0.00	0.00	30.00
Sometimes two reasons to do the same thing seem to compete with one another instead of complimenting, and they make people less likely to do it.	A wasu lokuta, dalilai biyu da za su sa mutane su yi hakan.		0.00	0.00	13.00
I'll just give you one example because time is racing.	Za ka ba ka misali ɗaya domin lokacin da kake rawa.		0.00	0.00	11.00
In Switzerland, back about 15 years ago, they were trying to decide where to site nuclear waste dumps.	A Switzalan, sun yi shekaru 15 da suka shige, suna ƙoƙari su tsai da shawara inda za su yi sanyin gwiwa.		0.00	0.00	21.00
There was going to be a national referendum.	Za a sami ilimi na dukan duniya.		0.00	0.00	7.00
Some psychologists went around and polled citizens who were very well informed.	Wasu’ yan siyasa sun kewaye su kuma sun yi sanarwa sosai.		0.00	0.00	11.00
And they said, "Would you be willing to have a nuclear waste dump in your community?"	Kuma suka ce:" Shin, kunã nẽman gaggãwa ne a cikin mutãnenku?"		0.00	0.00	11.00
Astonishingly, 50 percent of the citizens said yes.	Saboda haka, kusan kashi 50 na mutanen suka ce gaskiya ne.		0.00	0.00	11.00
They thought it would reduce their property values.	Sun yi tunanin cewa za su rage dukiyarsu.		0.00	0.00	8.00
But it had to go somewhere and they had responsibilities as citizens.	Amma za su je wani wuri kuma suna da hakki a matsayin’ yan ƙasar.		0.00	0.00	14.00
The psychologists asked other people a slightly different question.	Masana sun yi wa wasu tambayoyi dabam dabam.		0.00	0.00	8.00
They said, "If we paid you six weeks' salary every year would you be willing to have a nuclear waste dump in your community?"	Suka ce:" Lalle ne idan mun aike ka, a cikin shẽkara shida, to, ka yi nufin ka ƙãre a cikin al'amarinka."		0.00	0.00	21.00
Two reasons.	Dalilai biyu.		0.00	0.00	2.00
Instead of 50 percent saying yes, 25 percent said yes.	Maimakon ya faɗi kashi 50, kashi 25, ya ce E.		0.00	0.00	10.00
What happens is that the second this introduction of incentive gets us so that instead of asking, "What is my responsibility?"	To, mẽne ne a gare mu, yanã daga lãbãran farko, dõmin mu ce:" Mẽne ne babban al'amarĩna?"		0.00	0.00	17.00
all we ask is, "What serves my interests?"	Kuma lalle ne mũ haƙĩƙa mãsu tambaya ne."		0.00	0.00	8.00
When incentives don't work, when CEOs ignore the long-term health of their companies in pursuit of short-term gains that will lead to massive bonuses, the response is always the same.	Sa’ad da aka ba da gudummawar aiki, sa’ad da COs ya yi watsi da lafiyar abokansu na dogon lokaci da zai kai ga yin amfani da kayayyakin da za su yi amfani da shi a koyaushe.		0.00	0.00	36.00
The truth is that there are no incentives that you can devise that are ever going to be smart enough.	Gaskiya ita ce cewa babu wani abu da za ka iya sanin cewa za ka taɓa yin hakan.		0.00	0.00	18.00
Any incentive system can be subverted by bad will.	Za a iya kawar da kowane mugun zamani da ba shi da kyau.		0.00	0.00	13.00
We need incentives.	Muna bukatar mu mai da hankali.		0.00	0.00	6.00
But excessive reliance on incentives demoralizes professional activity in two senses of that word.	Amma idan muka dogara ga abin da ke faruwa, hakan zai sa mu kasance da ɗabi’a biyu a                          		0.00	0.00	43.00
It causes people who engage in that activity to lose morale and it causes the activity itself to lose morality.	Yana sa mutane da suke yin wannan aikin su yi hasarar ɗabi’a kuma hakan yana sa su yi rashin ɗabi’a.		0.00	0.00	20.00
Barack Obama said, before he was inaugurated, "We must ask not just 'Is it profitable?'	Kuma wani ãyari ya ce:" Shin, ba mu kasance mãsu buwãya ba a gare                            		0.00	0.00	41.00
("Although it's nothing serious, let's keep an eye on it to make sure it doesn't turn into a major lawsuit.")	" Lalle ne shi, wãjibi ne a gare shi, dõmin ya tsare shi daga gare shi."		0.00	0.00	16.00
("In order to remain competitive in today's marketplace, I'm afraid we're going to have to replace you with a sleezeball.")	" Tsammãnina in sake ku a wani lõkaci na dabam, lalle ne,                              		0.00	0.00	41.00
Acknowledge, when you go to law school, that a little voice is whispering in your ear about Atticus Finch.	Hakika, sa’ad da ka je makaranta, wannan murya tana sa ka ji murya a kunnenka game da Attius                    		0.00	0.00	37.00
No 10-year-old goes to law school to do mergers and acquisitions.	Babu maƙasudi na shekara 10 zuwa makaranta su yi wa baƙi da kuma ayyuka da yawa.		0.00	0.00	16.00
People are inspired by moral heroes.	An hure mutane ta ɗabi’a.		0.00	0.00	5.00
But we learn that with sophistication comes the understanding that you can't acknowledge that you have moral heroes.	Amma mun koyi cewa da sanin cewa ba za ka iya sanin cewa kana da ɗabi’a.		0.00	0.00	16.00
Be proud that you have them.	Ka yi alfahari cewa kana da su.		0.00	0.00	7.00
And demand that the people who teach you acknowledge them and celebrate them too.	Kuma ka sassauta fikãfikanka ga wanda ya sanar da kai daga gare su, kuma ka yi shãwara da su.		0.00	0.00	19.00
That's one thing we can do.	Babu wani abu da za mu iya yi.		0.00	0.00	8.00
3,000 employees.	3,000.		0.00	0.00	1.00
Why?	Me ya sa?		0.00	0.00	3.00
Maybe on paper our company is worth less to Wall Street, but I can tell you it's worth more.	Mai yiwuwa abokinmu ba shi da kyau a Wall Sduet, amma zan iya gaya maka yadda ya kamata.		0.00	0.00	18.00
Just at this TED we heard talks from several moral heroes.	A wannan TUN mun ji labarin tarihin ɗabi’a da yawa.		0.00	0.00	10.00
Two were particularly inspiring to me.	Biyu biyu suna ba ni mamaki.		0.00	0.00	6.00
Why?	Me ya sa?		0.00	0.00	3.00
And a bonus he's discovering is he's actually going to make even more money.	Ƙari ga haka, za mu iya samun kuɗi sosai.		0.00	0.00	9.00
His employees are inspired by the effort.	An hure aikinsa ta wajen ƙoƙari.		0.00	0.00	6.00
Why?	Me ya sa?		0.00	0.00	3.00
Yesterday we heard Willie Smits talk about re-foresting in Indonesia.	Mun ji Willie Smon da aka yi a Indonia.		0.00	0.00	9.00
Because it took the will to do the right thing.	Domin ya ɗauki mataki ya dace.		0.00	0.00	6.00
God knows it took a huge amount of technical skill.	Allah ya san cewa ya ɗauki lokaci mai yawa a duniya.		0.00	0.00	11.00
I'm boggled at how much he and his associates needed to know in order to plot this out.	Na yi baƙin ciki sosai sa’ad da yake da abokansa da suke bukatar su san cewa hakan zai faru.		0.00	0.00	19.00
But most important to make it work -- and he emphasized this -- is that it took knowing the people in the communities.	Amma mafi muhimmanci shi ne ya sa ya yi aikin wa’azi kuma ya nanata cewa ya san mutanen da ke yankin.		0.00	0.00	21.00
Unless the people you're working with are behind you, this will fail.	Kuma idan waɗanda suke a bãyanku, bã su aiki da kõme, to, ku yi                              		0.00	0.00	43.00
And there isn't a formula to tell you how to get the people behind you, because different people in different communities organize their lives in different ways.	Kuma da akwai fasikanci da za ka iya gaya maka yadda za ka taimaka wa mutanen da ke yankinku, domin mutane dabam dabam dabam dabam suna shirya rayuwarsu a hanyoyi dabam-dabam.		0.00	0.00	31.00
